polymer,smiles,n_variants,pred_canonical,mean_pred,std_pred,std_pred_graph_only,max_dev,viol_rate_0_5sigma,viol_rate_1sigma,viol_rate_2sigma
110,*Nc1ccc(cc1)NC(=O)CCCCC(=O)*,30,136.57032459335244,132.65454789070182,10.774070397553684,2.842170943040401e-14,27.467512051019952,0.0,0.0,0.0
111,*C(C*)(C(=O)NC(=O)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)O)C,30,173.68460407941467,149.8271054867043,14.776756071386512,2.1768845672693393,53.84703888089598,0.0,0.0,0.0
112,*Oc1c(cc(cc1)c1ccc(cc1)NC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)Nc1ccc(cc1)c1cc(c(cc1)Oc1ccc(cc1)C(c1ccc(cc1)*)(C)C)C(F)(F)F)C(F)(F)F,30,244.07094079898206,283.52527998402246,11.60891853528541,0.7599337210933029,65.55281463991196,0.13333333333333333,0.0,0.0
113,*Oc1ccc(cc1)C1(CCC(CC1)C(c1ccc(cc1)OCC(C*)O)(C)C)C,30,130.50304018254266,109.76135234650552,8.471036933385383,5.684341886080802e-14,34.11182666515717,0.0,0.0,0.0
114,*Oc1cc2c(cc1)ccc(c2)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)C(c1ccc(cc1)C(c1ccc(cc1)NC(=O)c1ccc(cc1)*)(C)C)(C)C,30,161.8951002820246,245.1039285062047,19.15828569096416,1.3349974504185331,118.72850582288248,0.9666666666666667,0.13333333333333333,0.0
115,*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1c2c(ccc1)cccc2C(=O)c1ccc(cc1)*,30,180.92204693507057,229.6154281757854,8.910526850346468,5.684341886080802e-14,70.17129669090104,0.26666666666666666,0.0,0.0
116,*C(C*)(C(=O)OCC(C(C(C(F)F)(F)F)(F)F)(F)F)C,30,29.41928841974824,13.180026706678307,9.22559324436261,7.105427357601002e-15,36.38196960934138,0.0,0.0,0.0
117,*OC(CC(=O)OCC*)C,30,-42.18399255797645,-39.69191707381289,9.816060167493402,8.79849704015911e-15,24.306654464248602,0.0,0.0,0.0
118,*c1nc(nc(n1)c1ccc(cc1)Oc1ccc(cc1)Sc1ccc(cc1)Oc1ccc(cc1)*)c1ccccc1,30,216.4499519275228,221.1491618238775,11.021653813216274,8.526512829121202e-14,24.45256959981569,0.0,0.0,0.0
119,*c1nc2c([nH]1)cc(cc2)c1cc2c(nc([nH]2)c2cc(ccc2)*)cc1,30,405.4428910423804,343.5649865940591,17.205948779662954,1.1832901233595593e-13,90.93963893133338,0.6666666666666666,0.0,0.0
120,*c1cc2c(C(=O)N(C2=O)C2CC(CC(C2)(CN2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)C)(C)C)cc1,30,251.20346699135013,260.9404653532022,13.546580055394923,0.0,33.82235753375505,0.0,0.0,0.0
121,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)S(=O)(=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2cc(cc(c2)c2ccccc2)C(=O)*)cc1,30,253.68334021140222,278.583662771837,13.871463635611773,1.0768111922412593,64.20488510421652,0.03333333333333333,0.0,0.0
122,*C1C(=O)N(C(=O)C1CC*)C,30,139.38307436206077,106.17499749291007,18.189317884704476,5.084229945850415e-14,58.235401158681725,0.1,0.0,0.0
123,*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Oc1ccc(cc1)c1ccccc1,30,122.65240059990938,131.29468048323662,10.210976498330924,1.4210854715202004e-14,31.09213169281807,0.0,0.0,0.0
124,*c1oc(nn1)c1ccc(cc1)C(=O)OCCCCCCCCOc1ccc(cc1)C=CC(=O)C=Cc1ccc(cc1)OCCCCCCCCOC(=O)c1ccc(cc1)*,30,60.84902867065712,97.09934668718947,11.75131492102777,1.1779021506056306,62.77361796444801,0.06666666666666667,0.0,0.0
125,*Oc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)c1ccc(cc1)*,30,215.70356239572075,252.4096026777229,17.609920646777244,1.2827613047989028,88.35823569738952,0.1,0.0,0.0
126,*N1CCN(CC1)C(=O)OC1CC2CC(CC(C1)O2)OC(=O)*,30,123.38200172034537,134.00643625776897,13.593502120205436,2.842170943040401e-14,36.98333749405636,0.0,0.0,0.0
127,*c1cc2c(C(=O)N(C2=O)c2c(ccc(c2)C(=O)Nc2c3c(ccc2)c(ccc3)NC(=O)c2cc(c(cc2)C)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)C)cc1,30,290.93970832309446,304.1805832152869,18.379270028758647,0.1208937765998442,56.22556308923549,0.03333333333333333,0.0,0.0
128,*c1cc2c(C(=O)N(C2=O)c2c(c(cc(c2)C(F)(F)F)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2cc(c(cc2)Oc2c(cc(cc2)NC(=O)*)c2ccccc2)c2ccccc2)Oc2ccc(cc2)C(F)(F)F)cc1,30,310.58570117904924,318.8102875006122,16.951343743746826,0.9898231291847301,34.580899545320506,0.0,0.0,0.0
129,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C2(C3C4C(CCC4)C(C2)C3)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)*)cc1,30,258.9528674252519,300.5975487168908,20.52956785280369,1.06113035149757,81.70589606055199,0.36666666666666664,0.0,0.0
130,*C(C*)c1ccc(cc1)COCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,30,21.55071509693871,19.164623241369664,16.506818563959673,0.7837770315903712,30.399743225649708,0.0,0.0,0.0
131,*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)C2C(CC(CC2)CC2CC(C(CC2)*)C)C)cc1,30,254.29350785986918,248.85270658814707,16.892474641596742,2.842170943040401e-14,44.26029490622051,0.0,0.0,0.0
132,*OC(=O)Nc1c(cc(cc1)c1cc(c(cc1)NC(=O)OCCN(CC*)c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])C)C,30,129.14197796982523,161.6038866994477,13.725656526586993,0.6679012603495276,66.23599577573805,0.03333333333333333,0.0,0.0
133,*C(C*)OC(=O)c1cc(ccc1)C,30,59.473468817342635,72.7899398907044,8.733486347109592,1.4210854715202004e-14,35.5895160627707,0.0,0.0,0.0
134,*OCCCCOc1ncnc(n1)*,30,27.406879007035997,29.644394610895066,8.659143583696087,7.105427357601002e-15,21.509336191576338,0.0,0.0,0.0
135,*OC(=O)C(NC(=O)CCCCC(=O)NC(C(=O)OCC=CC*)Cc1ccccc1)Cc1ccccc1,30,74.84156983487371,58.25271257830541,13.084104146702868,0.0,43.365430495475366,0.0,0.0,0.0
136,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2c(cccc2)c2c(cccc2)Oc2ccc(cc2)NC(=O)*)cc1,30,243.47915771967774,291.57212006601793,15.049452038648536,0.9842780097759064,102.65895245833724,0.3,0.0,0.0
137,*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C=CC(=O)Nc2cc(ccc2)NC(=O)*)cc1,30,242.41865112580456,253.97905748544238,15.759974589818746,5.684341886080802e-14,40.57806312809896,0.0,0.0,0.0
138,*c1c([nH]c(n1)c1cc(ccc1)c1[nH]c(c(n1)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)*)c1ccccc1)c1ccccc1,30,272.05571062177876,281.29625817342463,14.695350403857487,0.42229838339574133,41.02670033798654,0.0,0.0,0.0
139,*N1C(CN(C(C1)C)C(=O)CCCCCCCCC(=O)*)C,30,-40.447266354770186,-1.9944034607044503,14.112370020285821,1.3728989970890323e-14,73.8709019602297,0.13333333333333333,0.0,0.0
140,*c1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)c2nc3c(nc2c2ccccc2)cc(cc3)C(=O)*)cc1,30,319.0555638866856,313.22862352168704,14.220327073630951,5.684341886080802e-14,38.43066083806838,0.0,0.0,0.0
141,*c1cc2c(C(=O)N(C2=O)c2c(cc(c(c2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)O)O)cc1,30,319.33153854968236,323.7636912499381,16.345258980617434,5.684341886080802e-14,33.661323881826945,0.0,0.0,0.0
142,*Oc1ccc(cc1)C1(CCC(CC1)C)c1ccc(cc1)OC(=S)*,30,164.46195496494119,151.5218507760541,8.578760084087595,3.113442275577916e-14,28.199344974843626,0.0,0.0,0.0
143,*NC(=O)CCC1(c2ccccc2c2ccccc12)CCC(=O)NCCCCCC*,30,116.32714969721633,98.70345283055782,8.936505523887941,4.263256414560601e-14,33.929992911742076,0.0,0.0,0.0
144,*c1ccc2N(c3c(Sc2c1)cc(cc3)c1ccc2N(c3c(Sc2c1)cc(cc3)C=C*)c1ccc(cc1)OCCCCCCCCCCCC)c1ccc(cc1)OCCCCCCCCCCCC,30,119.80406354075413,119.19451347176583,13.57763864355806,0.3635096006689312,30.449338889258712,0.0,0.0,0.0
145,*Oc1c(cc(cc1)S(=O)(=O)c1cc(c(cc1)OCC(COc1ccc(cc1)C(c1ccc(cc1)OCC(C*)O)(C)C)O)C)C,30,119.29727767780639,130.55651174452603,10.12605290390564,2.842170943040401e-14,32.18227517886686,0.0,0.0,0.0
146,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)c2ccc(cc2)Oc2ccc(cc2)Oc2ccc(cc2)C(=O)*)cc1,30,236.4697868758175,269.7188102937335,9.966151788956376,0.3209783365104165,54.79882574398138,0.03333333333333333,0.0,0.0
147,*OC(=O)C(C*)(CC)C,30,-3.0089009581530965,12.223729994698543,15.078911065608407,1.031970068387822e-15,45.76727307287554,0.0,0.0,0.0
148,*C(C*)c1c(ccc(c1)C(=O)OCCCCCCCCCC)c1ccc(cc1)OCCCCCCCC,30,57.071487832195054,43.37016950689613,11.432762097780271,0.6837374458281662,36.18471890556425,0.0,0.0,0.0
149,*Nc1ccc(cc1)c1ccc(cc1)NC(=O)Cc1c(cc(c(c1)C)CC(=O)*)C,30,187.55472855258705,210.36363068302646,13.509816339187015,2.842170943040401e-14,45.621068571659066,0.0,0.0,0.0
150,*c1nc2c(nc1c1ccccc1)cc(cc2)Oc1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)OCCN(CCOc2ccc(cc2)*)c2ccc(cc2)N=Nc2c(cc(cc2)[N+](=O)[O-])C)cc1,30,190.3936162512607,211.3846396803738,15.600792527005497,0.43827914840551935,45.86466479502178,0.0,0.0,0.0
151,*N(CC*)C(=O)C12CC3CC(CC(C1)C3)C2,30,152.90673174275076,130.23036764110583,12.469712908205045,0.0,48.98091843941893,0.0,0.0,0.0
152,*c1oc(nc1)c1cc(c(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1c(cc(cc1)*)C(F)(F)F)C(F)(F)F,30,213.8306652090791,227.87828813514687,10.87856539452622,8.526512829121202e-14,32.83564242063915,0.0,0.0,0.0
153,*C1COC2C1OCC2OC(=O)C(NC(=O)CCCCCCCCC(=O)NC(C(=O)O*)Cc1ccccc1)Cc1ccccc1,30,78.34192305308007,86.20201611360842,9.03688526884349,1.4210854715202004e-14,27.186160925161758,0.0,0.0,0.0
154,*N1C(=O)C2C(C1=O)CC(CC2)C1CC2C(C(=O)N(C2=O)c2ccc(cc2)Oc2cc(ccc2)Oc2ccc(cc2)*)CC1,30,219.0304287734524,248.7561246659247,13.685642826790414,2.842170943040401e-14,54.98231855422955,0.03333333333333333,0.0,0.0
155,*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)OCCN(CCOC(=O)*)c1ccc2[nH]c3c(c2c1)cccc3)(C)C,30,98.5408029642861,146.9093110743103,12.950778037369615,4.1350087263548014e-14,71.87012087808957,0.36666666666666664,0.0,0.0
156,*C(C*)OCCCCCCCC,30,-67.03979985059209,-64.23936352059094,10.874002508333025,7.338453819646733e-15,49.655540021649585,0.0,0.0,0.0
157,*N(CCC*)C(=O)c1ccccc1,30,74.72392936940818,72.82943614111734,9.395443938242094,7.338453819646733e-15,24.141618727999713,0.0,0.0,0.0
158,*OC(C*)(C)C,30,71.85294468076356,51.700787924437925,13.953981727537437,1.4210854715202004e-14,44.85377724416078,0.0,0.0,0.0
159,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C=Cc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,30,305.5106192761052,309.33605488952895,16.125612178378482,5.684341886080802e-14,42.49572498611906,0.0,0.0,0.0
160,*c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)Oc2c(cc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)NC(=O)*)c2ccccc2)c2ccccc2)cc1,30,327.9885186934278,308.35053708065254,18.908164932017574,1.2831527948476866,58.00891975480158,0.03333333333333333,0.0,0.0
161,*O[Si](*)(CCC)c1ccccc1,30,-6.955945121565974,38.511852168408566,28.987374049992408,2.9812468642314856e-15,89.84384665043193,0.5333333333333333,0.0,0.0
162,*C(C*)c1c(ccc(c1)C(=O)Oc1ccc(cc1)OCCCCCCCCCCCC)C(=O)Oc1ccc(cc1)OCCCCCCCCCCCC,30,99.21396228184634,68.90652083997429,18.29381103807759,0.17103674623741855,64.06198880329853,0.13333333333333333,0.0,0.0
163,*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)CCC(CC(=O)*)C)C(=O)OC,30,58.21150352200398,80.84523571694831,12.312431988760023,1.3728989970890323e-14,43.32729859686238,0.0,0.0,0.0
164,*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)c1cc(ccc1)OC(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)OCCCCCCCCCCCC)C,30,74.00394711273671,81.60611261123813,14.119886954840629,1.0258952392913927,41.47457905403532,0.0,0.0,0.0
165,*N1C(=O)c2c(C1=O)cc(cc2)Oc1cc(ccc1)Oc1cc2c(C(=O)N(C2=O)c2cc(ccc2)*)cc1,30,224.44712240578855,241.0461795936912,9.671194049903587,2.842170943040401e-14,37.71837479993059,0.0,0.0,0.0
166,*C(C*)C(=O)Oc1ccc(cc1)C(=O)OCCCC,30,17.276299285802335,24.846144475737535,9.591514140877731,0.31062496670705725,25.965563866505537,0.0,0.0,0.0
167,*OC(COC(=O)c1cc(ccc1)C(=O)OCC(*)(F)F)(F)F,30,27.50180260195213,53.03765032866938,12.1062414175322,1.8346134549116833e-15,47.83024406770192,0.0,0.0,0.0
168,*N1C(=O)C(CC1=O)SCCOCCSC1C(=O)N(C(=O)C1)c1ccc(cc1)C(=O)Oc1ccc(cc1)OC(=O)c1ccc(cc1)*,30,163.19306859393254,178.74238818598965,14.016048837738824,1.9355324085483903,48.7245924379927,0.0,0.0,0.0
169,*C1C(CC(C1)C=C*)([Si](O[Si](C)(C)C)(C)C)C#N,30,90.23903136317628,84.97131707081272,16.023674877557575,1.3728989970890323e-14,31.82230972735448,0.0,0.0,0.0
170,*OC(COC(=O)*)COCC,30,-14.366707514565283,-11.427285493839632,8.864951223572765,6.421147092190892e-15,24.620742803449104,0.0,0.0,0.0
171,*OC(COC(=O)c1cc2c(cc1)cc(cc2)C(=O)*)COc1ccc(cc1)N=Nc1ccc(cc1)C#N,30,137.46744845105763,162.65620444115814,14.305748678879203,0.3500810669297898,46.617924260528895,0.0,0.0,0.0
172,*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)NC(=O)C(C(C(C(C(=O)Nc2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)(F)F)(F)F)(F)F)(F)F)cc1,30,230.9018041086353,260.7878053161527,17.200822899684816,0.5961345787904045,67.24714438985609,0.1,0.0,0.0
173,*Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccc(cc1)NC(=O)C(N1C(=O)c2c(C1=O)cccc2)C)C(=O)*,30,255.37129684157134,271.58070537969974,14.33383584115346,1.121625081648071,42.69538458630444,0.0,0.0,0.0
174,*C1C(=O)OC(=O)C1C(C*)c1ccccc1,30,169.05787154084186,142.16891179735634,8.46429129136026,2.842170943040401e-14,41.490944387205985,0.0,0.0,0.0
175,*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C1(CCC(CC1)c1ccccc1)c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)*)cc1,30,232.47360359015957,251.93992182728303,14.649850652395466,0.5189825094316682,51.371244888951395,0.0,0.0,0.0
176,*C(C*)CC,20,-27.8093295154081,-33.49683719500511,16.77195791490021,0.0,36.87708284805768,0.0,0.0,0.0
177,*C1C(=O)N(C(=O)C1*)c1cc(c(c(c1)Br)O[Si](C)(C)C)Br,30,170.6537943679361,179.7960906271846,12.451062015269205,2.842170943040401e-14,33.2553831817805,0.0,0.0,0.0
178,*c1cc2c(C(=O)N(C2=O)c2c(cc(cc2)c2cc(c(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)C)C)cc1,30,345.99137317824363,342.41708507503677,13.972009218639162,5.684341886080802e-14,35.42267215808221,0.0,0.0,0.0
179,*C(C*)c1ccc(cc1)COCCCCCC,30,4.608259695987066,1.2090105615370594,10.129276108565964,0.20418780106788512,25.923171379123893,0.0,0.0,0.0
180,*C(C*)(C(=O)OCC(O)C)C,30,68.59141930601321,46.318955620621665,7.624002894670136,3.6692269098233666e-15,38.052826778962554,0.0,0.0,0.0
181,*Oc1ccc(cc1)C1(CCCCC1)c1ccc(cc1)OC(=O)*,30,175.92486941979945,158.91668000065482,8.67673602078547,1.797546735911271e-14,36.91803347194352,0.0,0.0,0.0
182,*C(C*)c1ccc(cc1)COCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,30,15.45859592766008,17.167881816011615,14.939133134556462,0.9233722592925737,45.352589045307816,0.0,0.0,0.0
183,*c1[nH]c(nc1c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)C(=O)c1ccc(cc1)Oc1ccc(cc1)*)c1ccccc1,30,243.72990026449537,256.7886607425478,11.646243234761915,1.0147421723800865,31.0049013579291,0.0,0.0,0.0
184,*SC(CC*)C,24,-55.51804203947778,-52.2514888296022,12.787068381816797,0.0,39.72145570350176,0.0,0.0,0.0
185,*N1C(=O)C(=C(C1=O)c1ccccc1)c1ccc(cc1)C1=C(C(=O)N(C1=O)c1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)Oc1ccc(cc1)*)c1ccccc1,30,254.75020989792824,273.63213988301067,11.224639154058508,0.291455845920728,47.45072504690563,0.0,0.0,0.0
186,*C(C*)C(=O)OC(C(Cl)(Cl)Cl)Cl,30,76.25266713593427,58.79813393960648,8.745390529352136,1.4210854715202004e-14,36.57164116271339,0.0,0.0,0.0
187,*Oc1ccc(cc1)NC(=O)CCCCCC(=O)Nc1ccc(cc1)*,30,169.79389011743746,165.89856358808498,9.512261205595893,0.0,21.77869394910337,0.0,0.0,0.0
188,*c1c(c(nc2c1cccc2)c1ccc(cc1)c1nc2c(c(c1c1ccccc1)c1ccc(cc1)Oc1ccc(cc1)*)cccc2)c1ccccc1,30,279.3233732416996,328.88691143253163,11.505858903648726,0.2026158920219124,71.45768755568099,0.3333333333333333,0.0,0.0
189,*Oc1cc(ccc1)Oc1cc(ccc1)NC(=O)c1cc(ccc1)Oc1cc(ccc1)Oc1cc(ccc1)C(=O)Nc1cc(ccc1)*,30,135.75035206347752,195.88400083498206,14.411786608873404,0.21780160006210092,90.81923147766764,0.6666666666666666,0.0,0.0
190,*OP(=O)(OCCCCCCCCOc1c(cc(cc1)C=C1C(=O)C(=Cc2cc(c(cc2)OCCCCCCCC*)OC)CC1)OC)OCC,30,59.60465679540688,62.03634449376163,15.88066311872607,1.0745180287005347,30.70583593137432,0.0,0.0,0.0
191,*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2cc(ccc2)*)cc1,30,245.7361330768208,259.68235568000466,11.9245619304938,1.4676907639293466e-14,37.75695722794194,0.0,0.0,0.0
192,*c1nc2c(nc1c1ccccc1)cc(cc2)c1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)Sc2ccc(cc2)*)cc1,30,292.75936090331004,312.4850184126448,13.458897107630863,0.5507828692668612,41.522261474464585,0.0,0.0,0.0
193,*C1C(CC(C1)C=C*)(CCCC)C#N,30,93.80311215976377,86.6262056209585,18.347902455308212,1.4210854715202004e-14,38.0694825392149,0.0,0.0,0.0
194,*C(C(CC*)(F)F)(F)F,30,-84.31759882456856,-49.378592008561256,21.229776419505896,2.958225308398898e-14,79.24101791884976,0.23333333333333334,0.0,0.0
195,*Oc1c(cc(cc1)OC(=O)c1ccc(cc1)OCCCCCCOc1ccc(cc1)C(=O)*)S(=O)(=O)c1ccccc1,30,110.76402828219575,122.78908125511201,10.685332200644327,1.4210854715202004e-14,32.45932611535072,0.0,0.0,0.0
196,*Nc1cc(ccc1)NC(=O)c1ccc(cc1)C(=O)Nc1cc(ccc1)NC(=S)NC(=O)c1ccc(cc1)C(=O)NC(=S)*,30,259.8685017920329,259.3048582419284,12.069259779014681,0.265661737545258,26.648629923478723,0.0,0.0,0.0
197,*c1nc(nc(c1c1ccc(cc1)OC)OCCOC(=O)c1ccc(cc1)C(=O)OCCO*)c1ccc(cc1)OCCCC,30,94.41087723907484,104.39873184695871,10.495963134224553,2.7702055674606536e-14,29.781422983188833,0.0,0.0,0.0
198,*c1sc(cc1)c1sc(c(c1)CCCCCCCC)c1sc(cc1)c1sc(cc1)c1sc(cc1CCCCCCCC)c1sc(cc1)[Si]([Si]([Si]([Si](*)(C)C)(C)C)(C)C)(C)C,30,20.164787903384713,63.855232802058374,16.924126194902193,0.33830155187701433,78.84660770973741,0.26666666666666666,0.0,0.0
199,*Oc1ccc(cc1)OCc1ccc(cc1)COc1ccc(cc1)OCCCCCCCCCCCC*,30,26.534111142032607,41.82872673758012,10.324878602919494,0.2238360025713401,34.472652047488246,0.0,0.0,0.0
200,*OC(=O)NCCCCNC(=O)OCCCCCC*,30,25.163280021830765,12.170753325770512,8.474785021152028,1.0458905879232634e-14,32.82537184896016,0.0,0.0,0.0
201,*Oc1ccc(cc1)C(=Cc1c(cc(c(c1)OC)C=C(c1ccc(cc1)*)c1ccc(cc1)C(F)(F)F)OC)c1ccc(cc1)C(F)(F)F,30,190.08542998527224,212.65985806262427,10.8423212156196,8.367124703386107e-14,47.09623253963923,0.0,0.0,0.0
202,*OC(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)OCCOCCOCCOCC*,30,22.37635028382426,42.321004237655515,9.034867449974147,1.1468587864567732,42.86845970333619,0.0,0.0,0.0
203,*NC(=O)c1c(cccc1)c1c(cccc1)C(=O)NCCCCCC*,30,130.00676713781496,118.58198793022602,7.830926468214925,3.113442275577916e-14,27.325377762984886,0.0,0.0,0.0
204,*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C1(CCC(CC1)C(C)(C)C)c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c(cc(cc2)Oc2ccc(cc2)*)C(C)(C)C)cc1,30,239.66506419500175,267.6063941407631,17.04010057625801,0.39466680696377604,51.009106684866794,0.0,0.0,0.0
205,*NC(=O)CCCCCC(=O)NCCCCCC*,30,55.10843593352976,35.80176176826577,7.598278950612712,6.864494985445162e-15,33.64631828578894,0.0,0.0,0.0
206,*Oc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccccc1)C(=O)Nc1ccc(cc1)*,30,282.7213392859466,262.1095569530028,18.375332644263608,0.2889984976600621,52.797735920421616,0.0,0.0,0.0
207,*Oc1ccc(cc1)c1cc(c(c(c1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)c1c(cc(cc1c1ccccc1)c1ccc(cc1)OCCCCCC*)c1ccccc1)c1ccccc1,30,131.89889929260005,189.21637608280818,14.79930053134425,1.3059141133032202,89.80136455325567,0.6,0.0,0.0
208,*Oc1cc2c(cc1)ccc(c2)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)*)(c1ccccc1)C,30,179.25238841733284,248.35180989791664,15.997984465718877,1.3231488026621578,103.16803477586728,0.8,0.0,0.0
209,*C(C*)(C(=O)Oc1c(cc(cc1)C)C)C,30,107.87890605960587,94.80545302270947,9.619005282570244,1.4210854715202004e-14,34.12269281188168,0.0,0.0,0.0
210,*Oc1cc(cc(c1)CCCCCC)OC(=O)c1cc(ccc1)C(=O)*,30,70.51367413599164,96.12465840627326,10.89256326614418,1.4210854715202004e-14,62.91767994201891,0.03333333333333333,0.0,0.0
211,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)(C)C)cc1,30,296.0332489682463,307.79493670551443,15.322927272044351,1.1368683772161603e-13,41.28804016345339,0.0,0.0,0.0
212,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)NC(=O)Nc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)S(=O)(=O)c2ccc(cc2)NC(=O)*)cc1,30,216.10295917891125,263.7292305709879,16.899214826251335,1.3153557137571787,80.7131662008481,0.3333333333333333,0.0,0.0
213,*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1cc(ccc1)NC(=O)c1cc(ccc1)C(=O)Nc1cc(ccc1)C(=O)c1ccc(cc1)*,30,202.02628684888083,237.1019940583657,12.81044008007239,0.8727146339833726,65.24188994047802,0.06666666666666667,0.0,0.0
214,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C2(CCC(CC2)CC)c2ccc(cc2)NC(=O)*)cc1,30,307.63456562137566,290.2164030487632,19.534698710166975,1.4676907639293466e-14,55.9760721667638,0.06666666666666667,0.0,0.0
215,*C1C(=O)N(C(=O)C1CC*)c1ccc(cc1)N(C)C,30,198.53081042043237,161.6445194588875,11.998583201536569,7.338453819646733e-15,56.330343657136325,0.06666666666666667,0.0,0.0
216,*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)NC(=O)C(C(C(C(C(=O)Nc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)(F)F)(F)F)(F)F)(F)F)cc1,30,268.44112684070274,281.2167075477773,12.642446531247455,1.0931931747639647,43.188142895470264,0.0,0.0,0.0
217,*c1cc2c(C(=O)N(C2=O)c2cc(cc(c2)OCCCCCCCCCCCCCCCC)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,30,173.9623972389582,169.52190403602688,13.135867845798131,0.8902657984857664,34.677858904022486,0.0,0.0,0.0
218,*C(C(CC*)C)C,30,-13.23023900222416,-18.03516753091361,16.33301464740602,4.050716828981884e-15,36.48977606910349,0.0,0.0,0.0
