smiles,max_tanimoto_morgan,max_tanimoto_maccs
*N1C(=O)c2c(C1=O)cc(cc2)NC(=O)Nc1ccc(cc1)Oc1c(cccc1)c1c(cccc1)Oc1ccc(cc1)NC(=O)Nc1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2nc(cc(c2)c2ccc(cc2)c2ccccc2)c2ccc(cc2)*)cc1,0.890625,1.0
*OC(=O)CCCCC(=O)OCCOCC*,0.9629629629629629,1.0
*Nc1cc(ccc1)C#Cc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*,0.7045454545454546,0.9545454545454546
*NC(=O)CCCCCC(=O)NCCCCCCC*,1.0,1.0
*N(C(=O)CCCCCCCCC(=O)N(CC*)C)C,0.696969696969697,1.0
*Oc1cc2c(C(CC32CC(c2ccc(cc32)OC(=O)*)(C)C)(C)C)cc1,0.6818181818181818,0.9354838709677419
*NNC(=O)C=CC(=O)Nc1cc(ccc1)C=C1C(=O)C(=Cc2cc(ccc2)NC(=O)C=CC(=O)*)CCC1,0.5645161290322581,0.975
*OC(=O)NCc1ccc(cc1)CNC(=O)OCCCCCCCCCCCC*,1.0,1.0
*CCCc1ccc(*)s1,1.0,1.0
*c1cc2c(s1)-c1sc(-c3sc(-c4sc(*)c5c4OCCO5)c4c3OCCO4)cc1C2=O,0.6785714285714286,0.8888888888888888
*NC(C=C1)=CC=C1C(C=C2)=CC=C2C*,1.0,1.0
*O[Si](O[Si](c1ccc(cc1)[Si](*)(C)C)(C)C)(C)C,0.8275862068965517,1.0
*c1ccc2c(c1)c1cc(*)ccc1n2CC(=O)NO,0.53125,0.8936170212765957
*c1n(cnc1C(=O)NCCCCCCNC(=O)*)C,0.5555555555555556,0.7916666666666666
*Oc1ccc(cc1)Sc1ccc(cc1)Oc1c(cc(cc1)c1ccc(cc1)c1cc(c(cc1)*)C(F)(F)F)C(F)(F)F,0.8636363636363636,0.8928571428571429
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)c(C)c1,0.7796610169491526,0.9767441860465116
*C(C*)C(=O)OCCCCCCCCC,1.0,1.0
*c1ccc(*)n1C(C(=O)NO)n1c2ccccc2c2ccccc21,0.6,1.0
*C(C*)(C(=O)OCCCCCC(=O)Oc1ccc(cc1)OC(=O)c1ccc(cc1)OCC)C,0.8695652173913043,0.9428571428571428
*N(CC(CN(CC(C*)O)c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])O)c1ccccc1,0.5166666666666667,0.7818181818181819
*NC(=O)NC(C=C1)=CC=C1*,1.0,1.0
*Oc1c(cc(cc1Cl)C(c1cc(c(c(c1)Cl)OC(=O)*)Cl)(C)C)Cl,0.6111111111111112,1.0
*C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc(*)nc2)s1,0.7317073170731707,0.8461538461538461
*C(C*)C(=O)OCCCCOc1ccc(cc1)c1ccc(cc1)C#N,0.9428571428571428,0.96875
*OP(=O)(Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)*)OC1CCCCC1,0.7435897435897436,0.8604651162790697
*N1C(=O)c2c(C1=O)cc(cc2)c1cc2c(C(=O)N(C2=O)c2cc(ccc2)C(=O)Nc2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)NC(=O)c2cc(ccc2)*)cc1,0.9818181818181818,1.0
*Oc1ccc(cc1)C(=O)c1ccc(cc1)*,1.0,1.0
*C(C#N)C(C#N)(C#N)*,1.0,1.0
*C(C*)CC1CCCC1,0.9375,0.8333333333333334
*OC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)OCCCCCCCCCC*,1.0,1.0
*NC(=O)c1ccc(NC(=S)c2ccc(Nc3ccc(*)cc3)cc2)s1,1.0,1.0
*Oc1cc(ccc1)Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1cc(ccc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)*,0.8536585365853658,1.0
*Oc1c(cc(cc1)C1(CC2C(CC1)CCCC2)c1cc(c(cc1)OC(=O)c1ccc(cc1)C(=O)*)C)C,0.6984126984126984,0.9696969696969697
*Oc1ccc(cc1)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1c2c(ccc1)cccc2C(=O)c1ccc(cc1)*,0.918918918918919,1.0
*C(=S)NC(F)(F)C(*)(F)F,1.0,1.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OC)cc1,0.9811320754716981,1.0
*C(C*)(C(=O)OCc1ccc2n(c3c(c2c1)cccc3)CCCCCCCC)C,1.0,1.0
*C(C*)c1c(cccc1)C(=O)O,0.6071428571428571,0.7222222222222222
*c1nc2c(nc1c1ccccc1)cc(cc2)c1cc2c(nc(c(n2)c2ccccc2)c2ccc(cc2)*)cc1,1.0,1.0
*C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)c(C(C)(C)C)c1,0.7419354838709677,1.0
*CC(*)C#N,1.0,1.0
*OC(=O)CCCCCCCCC(=O)OCC#CC(=Cc1ccc(cc1)C#Cc1ccccc1)C#CC*,0.9607843137254902,1.0
*C1C2C(C(C1)CC*)C1CCC2C1,0.4482758620689655,0.9285714285714286
*C1C(=O)OC(=O)C1C1C2CC(C(C1*)C2)C(=O)OC(CC)C,0.5769230769230769,0.7575757575757576
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C(=O)c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(*)(C(F)(F)F)C(F)(F)F)cc1,0.9230769230769231,1.0
*C(C*)(C(=O)OCCCCCCOc1ccc(cc1)N=Nc1ccc(cc1)C#N)C,1.0,1.0
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)*)(c1ccccc1)c1ccccc1,0.8444444444444444,1.0
*N1C(=O)C2C(C1=O)C(Cc1ccccc21)C1C(=O)N(C(=O)C1)c1cc(cc(c1)C(=O)OCC)*,0.8769230769230769,0.9433962264150944
*C(C*)c1ccc(cc1)COCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F,0.7142857142857143,0.8181818181818182
*NC(=O)CCCCCCCC(=O)NCCCCCC*,1.0,1.0
*Oc1c(cc(cc1Cl)C1(C2CCC(C1)C2)c1cc(c(c(c1)Cl)OC(=O)*)Cl)Cl,0.6875,1.0
*c1nc(nc(n1)N(c1ncnc(n1)N(*)c1ccccc1)c1ccccc1)c1ccccc1,0.6842105263157895,0.8846153846153846
*Oc1ccc(cc1)CC(NC(=O)Cc1ccc(cc1)OC(=O)COCC(=O)*)C(=O)OCCCCCC,0.8571428571428571,0.9791666666666666
*C(C*)c1c(cccc1)C(=O)OCCCCCC,0.967741935483871,0.96
*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)P(=O)(c2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2ccc(cc2)NC(=O)*)c2ccccc2)cc1,0.9622641509433962,1.0
*C#Cc1ccc(*)c(SCCCCCCCCCCCC)c1,0.44680851063829785,0.7391304347826086
*CCCC(*)=S,1.0,1.0
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)*)(CCC)C,0.8,0.9310344827586207
*SCC(C*)(CC)CC,0.4666666666666667,0.7142857142857143
*N1C(=O)c2c(C1=O)cc(cc2)S(=O)(=O)c1cc2c(C(=O)N(C2=O)C2CCC(CC2)*)cc1,0.6,0.896551724137931
*N1C(=O)c2c(C1=O)cc(cc2)S(=O)(=O)c1cc2c(C(=O)N(C2=O)c2c(ccc(c2)*)C)cc1,1.0,1.0
*CCNC(*)=S,1.0,1.0
*c1cc2C(c3c(c2cc1)ccc(c3)c1ccc(cc1)c1c(c(cc(c1)c1ccc(cc1)OCCCCCC)c1ccc(cc1)*)c1ccc(cc1)OCCCCCC)(CCCCCC)CCCCCC,0.7,1.0
*OC(=O)NCCCCCCNC(=O)OCCCCC*,1.0,1.0
*N1C(=O)c2c(C1=O)cc(cc2)Oc1c(cc(cc1C)C(c1cc(c(c(c1)C)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C(c2ccc(cc2)Oc2ccc(cc2)*)(C(F)(F)F)C(F)(F)F)cc1)C)(C)C)C,0.819672131147541,1.0
*CCCC(*)(C)Cl,0.5,0.75
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)*)(c1ccccc1)c1ccccc1,0.7307692307692307,0.9210526315789473
*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C(c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2c(cc(cc2)Oc2ccc(cc2)*)C(C)(C)C)cc1)(c1ccccc1)c1ccccc1,0.8275862068965517,1.0
*Oc1ccc(cc1)C1(c2cc(ccc2c2ccc(cc12)[N+](=O)[O-])OC)c1ccc(cc1)OC(=O)CCCC(=O)*,0.8983050847457628,1.0
*C(C*)(C(=O)OCCC)C,0.6818181818181818,0.8636363636363636
*c1sc(cc1)Oc1ccc(cc1)C(c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)*)(C)C,0.5957446808510638,0.8571428571428571
*CCOC(=S)NC(=S)c1ccc(N*)cc1,1.0,1.0
*Oc1c(cc(cc1)OC(=O)c1c(cc(c(c1)OCCCCCCCCCCCC)C(=O)*)OCCCCCCCCCCCC)C,0.7321428571428571,0.9487179487179487
*OC(=O)c1cc(cc(c1)OC1CCN(CC1)c1ccc(cc1)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)OCCN(CC*)c1ccc(cc1)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.8227848101265823,0.9857142857142858
*CNc1ccc(-c2ccc(*)s2)cc1,1.0,1.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)C(c2cc(ccc2)C(c2ccc(cc2)Oc2ccc(cc2)NC(=O)*)(C)C)(C)C)cc1,0.75,0.9791666666666666
*C=CC(C(*)C(=O)OCCN(c1ccc(cc1)N(C)C)C)C,0.8571428571428571,0.9285714285714286
*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)c2ccc(cc2)Oc2ccc(cc2)*)cc1,1.0,1.0
*c1ccc(C(c2ccccc2)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,0.7352941176470589,1.0
*Oc1ccc(cc1)N1ON1c1ccc(cc1)OCCCCCCOC(=O)C(C(=O)OCCCCCC*)CCCCCCP(=O)(O)O,1.0,1.0
*CCC(C)=C(*)Cl,0.5294117647058824,0.6666666666666666
*CCC(C(=O)OC)C(*)C(=O)OC,1.0,1.0
*C1CCC1*,1.0,0.6666666666666666
*CC(C)(C)COC(=O)CCCCCCCC(=O)O*,1.0,1.0
*CNCCCOCO*,1.0,1.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2sc(c(c2c2ccccc2)c2ccccc2)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2cc(ccc2)S(=O)(=O)c2cc(ccc2)NC(=O)*)cc1,0.8615384615384616,1.0
*C(=O)N(*)CC=C,0.4,0.7333333333333333
*NCCCNC(=O)NC(*)=O,1.0,1.0
*Oc1ccc(cc1)Cc1ccc(cc1)OC(=O)CCCCC(=O)*,0.8571428571428571,1.0
*CNC(S1)=CC=C1C(C=C2)=CC=C2*,1.0,1.0
*CCCCCCCCNC(=O)CCCCCCC(=O)N*,1.0,1.0
*OC1CCC(OC(=O)OCCCCCOC(*)=O)CC1,1.0,1.0
*CCCCCCCCCCCCCNC(=O)CCCCCCCCCCCC(=O)N*,1.0,1.0
*OC(=O)CCCCC(=O)OCC(=O)NCCCCCCNC(=O)C*,1.0,1.0
*Oc1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)*,1.0,1.0
*Oc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccncc1)C(=O)Nc1ccc(cc1)*,1.0,1.0
*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)C(c1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2cc(ccc2)P(=O)(c2cc(ccc2)*)C)cc1)(C)C,0.7818181818181819,0.9056603773584906
*C(C*)C(=O)OC(C)C,1.0,1.0
*Oc1ccc2cc(C(*)=O)ccc2c1Br,0.4594594594594595,0.8695652173913043
*c1ccc(cc1)C(C(*)(C(=O)O)C#N)(C(=O)O)C#N,1.0,1.0
*Oc1ccc(cc1)c1cc(c(c(c1)c1ccc(cc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)Nc1ccc(cc1)c1c(cc(cc1c1ccc(cc1)c1ccccc1)c1ccc(cc1)OCCCCCC*)c1ccc(cc1)c1ccccc1)c1ccc(cc1)c1ccccc1,1.0,1.0
*C=CC(C*)C(C)CC,0.3888888888888889,0.7777777777777778
*NC(Cc1ccc(OC(=O)OCc2ccccc2)cc1)C(*)=O,0.5789473684210527,0.6666666666666666
*Nc1cc(ccc1)NC(=O)CCCCCCCCC(=O)*,1.0,1.0
*C(C*)C(=O)OC1CC(CC(C1)C)(C)C,0.6111111111111112,0.9130434782608695
*Oc1ccc(cc1)CC(=O)*,1.0,1.0
*Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)*,1.0,1.0
*C(C*)c1ccc(cc1)C(=O)OCC(C)C,1.0,1.0
*OC(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)OCCCCCC*,1.0,1.0
*Oc1ccc(cc1)Oc1ccc(cc1)OCCCCCCOC(=O)OCCCCCCCCOC(=O)OCCCCCC*,1.0,1.0
*Oc1ccc(cc1)Oc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)c1ccc(cc1)*,0.6976744186046512,0.9487179487179487
*C(C=C1)=CC=C1C(=S)C(S2)=CC=C2C(=S)*,1.0,1.0
*C(C*)C(=O)Oc1ccc(cc1)C(=O)Oc1ccc(cc1)OC(=O)c1ccc(cc1)OCCCC,0.8333333333333334,0.9310344827586207
*COCOCCCO*,1.0,1.0
*c1cc2c(C(=O)N(C2=O)c2cc(ccc2)Oc2cc(ccc2)Oc2cc(ccc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,0.8780487804878049,1.0
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1c(cccc1)c1c(cccc1)C(=O)*)(c1ccccc1)C,0.8297872340425532,0.9259259259259259
*OC(=O)Nc1cc(c(cc1)C)NC(=O)OCCC*,0.8108108108108109,0.9767441860465116
*C(C*)(C(=O)OCCCCCOc1cc2c(cc1)cc(cc2)C(=O)Oc1ccccc1)C,1.0,1.0
*N1C(=O)c2c(C1=O)cc(cc2)Sc1cc2c(C(=O)N(C2=O)c2ccc(cc2)Cc2ccc(cc2)*)cc1,0.7954545454545454,0.9767441860465116
*C(C*)c1ccc(cc1)COCCOCCCC,0.8571428571428571,0.9583333333333334
*C(C*)(C(=O)OCCCCCCCC[n+]1ccc(cc1)N(C)C)C,1.0,1.0
*Nc1c(cccc1)CCc1ccc(cc1)NC(=O)Nc1ccc(cc1)CCc1ccc(cc1)NC(=O)*,0.8157894736842105,0.9117647058823529
*CCOCCOCCOC(=O)CCSCCC(=O)O*,1.0,1.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)Oc2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)NCCN(CCNC(=O)*)c2ccc(cc2)C=Cc2ccc(cc2)[N+](=O)[O-])cc1,0.8309859154929577,0.927536231884058
*C(C*)(C(=O)OCCCN(c1ccc(cc1)N=Nc1ccc(cc1)[N+](=O)[O-])CCO)C,0.7307692307692307,0.85
*N1C(=O)c2c(C1=O)cc(cc2)S(=O)(=O)c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C2(c3ccccc3c3ccccc23)c2ccc(cc2)*)cc1,0.7647058823529411,0.9814814814814815
*C(C*)OC(=O)C1CCCC1,0.6923076923076923,0.8947368421052632
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)c2nc(cc(c2)c2ccc(cc2)OCCCC#N)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)*)cc1,0.7313432835820896,0.9807692307692307
*NC(=O)C(=CC(=O)NCCCCCC*)C,1.0,1.0
*c1nc(ccc1)Oc1ccc(cc1)C(c1ccc(cc1)O*)(C)C,0.7575757575757576,0.875
*C1C(CC(C1)C=C*)C#N,0.4,0.7777777777777778
*OC(=S)C(F)(F)C(*)(F)F,1.0,1.0
*C(=O)C(S1)=CC=C1C(=O)O*,1.0,1.0
*c1oc(nn1)c1ccc(cc1)Oc1cc(ccc1)NC(=O)c1cc(cc(c1)N1C(=O)c2c(C1=O)cccc2)C(=O)Nc1cc(ccc1)Oc1ccc(cc1)*,0.8833333333333333,0.9803921568627451
*Nc1c2c(ccc1)c(ccc2)NC(=O)c1cc(ccc1)C(=O)*,0.775,1.0
*OC(=O)CCCC*,1.0,1.0
*NC(=O)c1ccc(cc1)C(=O)NCCCCCCCCC*,1.0,1.0
*Nc1cc(ccc1)NC(=O)c1ccc(cc1)C(=O)Nc1cc(ccc1)NC(=S)NC(=O)c1cc(ccc1)C(=O)NC(=S)*,0.9555555555555556,1.0
*c1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3sc(*)c4c3OCCO4)cc2)cc1,0.5283018867924528,0.7321428571428571
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,0.9210526315789473,1.0
*c1ccc(*)c(C)n1,0.4583333333333333,0.9
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)N2C(=O)c3c(C2=O)cc(cc3)c2c(c(c(c(c2c2ccccc2)c2ccccc2)c2ccc(cc2)Sc2ccc(cc2)c2c(c(c(c(c2c2ccccc2)c2ccccc2)*)c2ccccc2)c2ccccc2)c2ccccc2)c2ccccc2)cc1,0.8695652173913043,1.0
*c1cc2c(C(=O)N(C2=O)c2c(ccc(c2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)OCCN(CCOC(=O)*)c2ccc(cc2)N=Nc2ccccc2)N=Nc2ccccc2)cc1,0.9552238805970149,0.9833333333333333
*Cc1ccc(COC(=O)c2cccc(C(=O)O*)c2)cc1,1.0,1.0
*O[Si](O[Si](Oc1c(cc(cc1C)c1cc(c(c(c1)C)*)C)C)(C)C)(C)C,0.9354838709677419,0.9696969696969697
*OC(C)COC(=O)CCCC(*)=O,0.8928571428571429,1.0
*CC(S1)=CC=C1NC(=S)*,1.0,1.0
*Nc1ccc(C(=O)O*)s1,1.0,1.0
*CC(=S)NC(*)=S,1.0,1.0
*OC(COC(=O)*)COCCOC,1.0,1.0
*CC(C=C1)=CC=C1OC(=S)*,1.0,1.0
*Cc1cc(C)c(*)cc1C,0.55,0.7272727272727273
*N=C(O)N=C(*)N=C(N)N,0.16,0.6
*CC(OO*)c1ccc(Br)cc1,1.0,1.0
*OC(C)CCOC(=O)CCCCS(=O)(=O)CCCCC(*)=O,0.8108108108108109,0.9047619047619048
*c1c(c(cc(c1)N=Nc1ccc(cc1)OC)*)O,0.7272727272727273,0.8461538461538461
*C(=O)C(S1)=CC=C1C(=O)C(S2)=CC=C2*,1.0,1.0
*CC(*)C(=O)O,1.0,1.0
*C(C*)C(=O)OCCCSCCC#N,0.7647058823529411,1.0
*Oc1ccc(cc1)OC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)*)(C)C,0.8372093023255814,0.9655172413793104
*C(C*)CNc1ncc(cc1)[N+](=O)[O-],0.5833333333333334,0.8181818181818182
*OC(=O)CCCCCCCCCCCCC(*)=O,1.0,1.0
*C=C1CCCCC(=Cc2ccc(Sc3ccc(*)o3)o2)C1=O,0.8636363636363636,0.9
*C1C(=O)N(C(=O)C1C(C*)c1ccccc1)CCCOc1ccc(cc1)c1ccc(cc1)C#N,0.5892857142857143,0.9591836734693877
*c1c(cc(cc1)*)C(=O)c1ccc(cc1)F,0.625,0.8571428571428571
*OC(=O)Nc1c(ccc(c1)NC(=O)OCCCCCCCCCC*)C,1.0,1.0
*CC(CCCCCCCCCC)O*,1.0,1.0
*c1nc(nc(n1)N(CCCCCCCCCCN(*)c1ccccc1)c1ccccc1)C,1.0,1.0
*c1c([nH]c(n1)c1cc(ccc1)c1[nH]c(c(n1)c1ccc(cc1)Oc1ccc(cc1)S(=O)(=O)c1ccc(cc1)Oc1ccc(cc1)*)c1ccccc1)c1ccccc1,0.7586206896551724,0.9387755102040817
*N1C(=O)c2c(C1=O)cc(cc2)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)NC(=O)C*,0.8297872340425532,0.972972972972973
*N=P(*)(OCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)OCC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,0.6666666666666666,1.0
*CCCCCCCCNC(=O)CCCCCCCCC(=O)N*,1.0,1.0
*N1C(=O)c2c(C1=O)c(ccc2)Oc1ccc(cc1)C(c1ccc(cc1)Oc1c2c(C(=O)N(C2=O)c2c(cc(c(c2C)*)C)C)ccc1)(C)C,0.8947368421052632,1.0
*C(C*)(C(=O)Oc1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)C,0.5,0.8
*CC(O)COC(=O)CCCCC(=O)OCC(O)COc1ccc(O*)cc1,1.0,1.0
*Oc1ccc(C(=S)c2ccc(*)s2)s1,1.0,1.0
*Oc1ccc(cc1)NC(=O)c1ccc(cc1)Oc1ccc(cc1)C(c1cc(ccc1)C(c1ccc(cc1)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)Oc1ccc(cc1)c1ccc(cc1)*)(C)C)(C)C,0.8936170212765957,0.9722222222222222
*NC(=O)CCc1ccc(cc1)CCC(=O)NCCCCCCCCCCCCCC*,1.0,1.0
*Oc1ccc(cc1)C(=O)c1ccc(cc1)OCCCCCCOC(=O)OCCCCCCCCOC(=O)OCCCCCC*,1.0,1.0
*NC(F)(F)CC(*)(F)F,1.0,1.0
*NC(CC(=O)OCc1ccc(Cl)cc1)C(*)=O,0.7435897435897436,0.8620689655172413
*c1cc2c(C(=O)N(C2=O)c2cc(c(cc2)Oc2c(cc(cc2)N2C(=O)c3c(C2=O)cc(cc3)C(=O)Nc2c(ccc(c2)C(F)(F)F)Oc2c3c(ccc2)c(ccc3)Oc2c(cc(cc2)C(F)(F)F)NC(=O)*)c2ccccc2)c2ccccc2)cc1,0.631578947368421,0.98
*c1nc2c(c(c1)c1ccccc1)cc(cc2)c1cc2c(nc(cc2c2ccccc2)c2ccc(cc2)c2ccc(cc2)c2ccc(cc2)c2ccc(cc2)*)cc1,1.0,1.0
*C1C(=O)N(C(=O)C1C(C*)(C)C)C(C)C,1.0,1.0
*C(C*)OCC(C)C,0.5789473684210527,0.8421052631578947
*C1COC2C1OCC2OC(=O)C(NC(=O)CCCCCCCCC(=O)NC(C(=O)O*)C(CC)C)C(CC)C,0.9803921568627451,1.0
*CCCCCCCCCCNC(=O)CCCCCCCCCCCCCCCCC(=O)N*,1.0,1.0
*c1ccc(-c2nc3ccc(S(=O)(=O)c4ccc5nc(*)c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,1.0,1.0
*Oc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)Oc1cc(c(cc1)C(=O)c1ccccc1)c1c(ccc(c1)*)C(=O)c1ccccc1,0.8695652173913043,1.0
*NC1CC(CCC(*)=O)C1(C)C,0.28,0.6486486486486487
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,1.0,1.0
*OC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)OCCCCCC*,1.0,1.0
*c1nc(nc(n1)OCCCCO*)OC,0.5806451612903226,0.9047619047619048
*CCCCCCCCCCOC(=O)CCCC(=O)O*,1.0,1.0
*C=Cc1ccc(C=Cc2nc3cc4nc(*)[nH]c4cc3[nH]2)cc1,0.4583333333333333,0.8846153846153846
*N1C(=O)c2c(C1=O)cc(cc2)Oc1ccc(cc1)Oc1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)c2ccc(cc2)*)cc1,0.9555555555555556,1.0
*C(C*)(C(=O)OC1CC(CCC1)C)C,0.7142857142857143,0.9583333333333334
*OC(=O)OCCCCCCOC(=O)OC1COC2C(*)COC12,1.0,1.0
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,1.0,1.0
*C(C*)C(=O)NCC(=O)N,1.0,1.0
*CC(C)(C*)CN(C)CC1C2CC3CC(C2)CC1C3,0.24,0.5609756097560976
*Oc1c(cc(cc1)c1cc(c(cc1)OC(*)(Oc1ccccc1)Oc1ccccc1)C)C,0.48717948717948717,0.8333333333333334
*CCCCCCOC(=O)CC=CCC(=O)O*,1.0,1.0
*C(C*)(CC(=O)OC(C)C)C(=O)OC12CC3(CC(CC(C1)C3)(C2)C)C,0.7857142857142857,1.0
*CC(CO*)(COC=O)COC=O,0.375,0.76
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)*)c1ccccc1,1.0,1.0
*Oc1ccc(cc1)C(c1ccc(cc1)OC(=O)c1ccc(cc1)C(=O)*)(C)C,1.0,1.0
*C1C2CC(C)C(C2)C1*,1.0,1.0
*NC(C=C1)=CC=C1C(=O)C(C=C2)=CC=C2*,0.625,0.875
*C(C*)NC(=O)OC(C)(C)C,0.48,0.6451612903225806
*C(C*)C(=O)OCC(C(F)(F)F)(F)F,0.7692307692307693,1.0
*C(C*)n1cncc1,0.25925925925925924,0.6666666666666666
*Nc1c([2H])c([2H])c(*)c([2H])c1[2H],0.3157894736842105,0.9230769230769231
*C(F)(F)C1(F)C(F)(F)C(*)(F)C1(F)F,1.0,1.0
*CCCCCCCCOC(=O)NCc1ccc(CNC(=O)O*)cc1,1.0,1.0
*O[Si](*)(CCCOc1ccc(cc1)C(=O)Oc1ccc(cc1)OC)C,0.6222222222222222,0.8958333333333334
*CCCCCOC(=O)O*,1.0,1.0
*c1cc2c(C(=O)N(C2=O)c2ccc(cc2)C(=O)OCCCCCCCCCCCCOC(=O)*)cc1,1.0,1.0
*CC(OC(=O)C(=O)OCC)C(COC(=O)O*)OC(=O)C(=O)OCC,1.0,1.0
*Oc1ccc(cc1)Cc1ccc(cc1)OCC(C*)O,0.8214285714285714,0.9166666666666666
*CCC(Cl)C(*)Cl,1.0,1.0
*CCCC(C)(C)CNC(=O)CCCCCCCCC(=O)N*,1.0,1.0
*C(C*)(C(=O)OCc1c(cccc1Cl)Cl)C,0.696969696969697,1.0
*CCCCCCCCCCCCNC(=O)NCCCCCCNC(=O)N*,1.0,1.0
