Dataset,MolWt,LogP,NumRings,TPSA
Train,74.079,-0.43229999999999996,0,37.3
Train,230.10699999999997,3.9602000000000013,1,13.14
Train,573.7340000000002,7.727540000000009,2,125.36
Train,492.42700000000025,3.010200000000001,6,100.62
Train,558.684,5.952300000000002,1,26.3
Train,572.9680000000005,13.61479999999997,4,0.0
Train,366.54900000000004,3.4170000000000016,0,87.66000000000001
Train,192.30399999999997,0.26980000000000004,1,34.14
Train,754.7270000000004,10.147799999999993,7,74.76
Train,227.32899999999995,2.8169000000000013,1,38.33
Train,113.15999999999998,0.31269999999999976,1,43.09
Train,60.05200000000001,0.09090000000000004,0,37.3
Train,256.23799999999994,3.5151000000000012,2,55.760000000000005
Train,240.29899999999992,2.2039999999999997,2,52.60000000000001
Train,290.322,3.4868000000000015,3,72.19
Train,72.151,2.1965000000000003,0,0.0
Train,296.33,3.7064700000000013,2,94.41
Train,210.23200000000003,2.730100000000001,2,34.14
Train,720.5180000000004,6.840100000000003,7,109.85
Train,610.6660000000004,7.1325000000000065,5,124.78999999999999
Train,306.365,4.300400000000002,3,55.24000000000001
Train,180.338,1.711,0,20.23
Train,361.49300000000005,4.990620000000004,3,53.940000000000005
Train,580.5520000000002,6.684900000000006,7,110.28999999999999
Train,218.346,4.071320000000002,2,0.0
Train,187.19799999999998,2.579500000000001,2,42.35
Train,390.4830000000001,4.749680000000005,3,62.56
Train,137.13799999999998,1.1441000000000001,1,52.32000000000001
Train,198.221,2.8717000000000006,2,37.3
Train,222.23999999999998,2.3417000000000003,1,63.60000000000001
Train,416.38600000000014,0.10570000000000063,3,141.59999999999997
Train,518.6500000000005,7.726500000000007,3,66.38000000000001
Train,300.358,3.5794000000000024,2,63.08
Train,534.5730000000002,7.1003600000000056,3,158.76000000000002
Train,94.204,1.5843,0,0.0
Train,1036.9370000000004,14.940699999999977,12,120.47000000000003
Train,660.5600000000005,7.1424000000000065,7,118.13
Train,450.90600000000046,8.638300000000003,2,0.0
Train,435.6520000000005,8.414600000000004,3,31.23
Train,709.6999999999998,8.942040000000002,5,115.62
Train,156.16199999999998,1.2588000000000001,1,54.37
Train,672.6530000000002,7.053900000000006,8,142.19
Train,145.16199999999998,-1.2091999999999998,0,84.22
Train,138.12199999999999,0.9274,1,46.53
Train,212.16699999999997,2.831200000000001,1,17.07
Train,153.18099999999998,1.0512,1,31.23
Train,428.48800000000017,6.512300000000005,4,66.53
Train,765.9719999999994,12.44109999999998,7,89.98
Train,32.042,-0.3915,0,20.23
Train,88.15,1.4313,0,9.23
Train,318.41,2.7881,0,82.06
Train,237.16400000000002,1.6496999999999995,2,38.05
Train,352.415,2.6369999999999996,1,89.26
Train,115.13199999999999,-0.29010000000000025,0,46.17
Train,480.5640000000002,6.922780000000007,4,87.66
Train,740.856,10.105779999999996,8,102.01000000000002
Train,346.4260000000001,5.713000000000005,3,46.53
Train,500.5100000000003,5.384140000000006,6,91.83000000000001
Train,456.62400000000036,4.108100000000002,0,121.8
Test,304.48400000000004,5.809000000000005,3,25.78
Test,210.386,5.041200000000004,1,0.0
Test,728.8950000000003,14.577299999999969,10,35.010000000000005
Test,966.8830000000002,12.98969999999998,0,38.69
Test,336.40900000000005,2.601440000000001,2,83.83
Test,298.42299999999994,4.171200000000003,1,63.60000000000001
Test,183.29499999999996,2.6491000000000007,0,29.1
Test,326.3920000000001,4.644800000000004,2,63.599999999999994
Test,962.0689999999995,11.418279999999989,7,212.34999999999997
Test,385.4030000000001,7.284970000000006,4,42.31
Test,526.6260000000005,5.676500000000006,4,100.52000000000002
Test,381.6360000000001,6.651300000000007,3,25.16
Test,778.6610000000004,10.74759999999999,8,93.22
Test,182.222,2.917600000000001,2,17.07
Test,129.184,1.4953999999999998,1,32.26
Test,536.5210000000003,3.933100000000003,6,125.97
Test,158.247,2.39252,1,9.23
Test,368.4730000000002,5.347680000000005,2,63.6
Test,486.64600000000047,5.440600000000006,0,105.20000000000002
Test,254.226,4.764300000000002,2,0.0
Test,130.231,2.603200000000001,0,9.23
Test,483.5610000000004,3.668600000000003,2,118.99999999999999
Test,175.058,3.5558000000000014,1,0.0
Test,178.212,1.6815,1,34.14
Test,463.7060000000006,9.194799999999999,3,31.23
Test,909.1769999999995,14.05989999999997,6,127.05000000000001
Test,106.16799999999999,2.30344,1,0.0
Test,282.339,3.7875000000000023,3,46.53
Test,525.6420000000005,4.696400000000004,2,118.99999999999999
Test,155.17799999999997,0.6595000000000001,1,60.160000000000004
Test,46.069,-0.0014000000000000679,0,20.23
Test,101.14899999999999,0.5325,0,29.1
Test,409.48200000000014,4.915880000000005,2,85.62
Test,110.18099999999997,1.9752999999999996,1,0.0
Test,264.396,4.910700000000002,3,20.23
Test,144.067,1.4757999999999998,0,17.07
Test,440.53900000000016,6.072600000000005,5,63.6
Test,691.8320000000001,6.657280000000007,7,120.50000000000001
Test,510.5430000000004,3.4556000000000022,3,126.30000000000003
Test,328.795,4.797500000000003,2,43.370000000000005
Test,302.41100000000006,3.4076000000000013,0,72.83
Test,134.18099999999998,0.48649999999999993,0,26.3
Test,116.12,-1.3921999999999994,0,72.19
Test,382.5,5.687300000000005,2,63.60000000000001
Test,352.47800000000024,4.727700000000003,2,72.19
Test,464.58700000000033,6.479900000000006,3,78.38000000000001
Test,550.3670000000002,3.250100000000001,5,129.45999999999998
Test,373.3830000000002,1.1853700000000003,0,97.69000000000003
Test,163.264,3.2044000000000015,1,12.89
Test,212.167,2.6741,1,17.07
Test,746.7570000000002,6.375200000000006,8,175.89
Test,542.5880000000003,5.409900000000005,4,119.07999999999998
Test,406.44800000000015,6.776800000000002,8,51.56
Test,134.22199999999995,2.9475200000000017,1,0.0
Test,472.5000000000002,5.321640000000005,6,83.55000000000001
Test,198.184,3.1910000000000007,1,0.0
Test,232.27999999999994,-0.5819999999999981,0,90.64999999999999
Test,470.52400000000017,7.424900000000007,5,63.6
Test,999.1320000000001,15.467739999999965,12,120.47000000000003
Test,216.27699999999996,2.2207,0,63.60000000000001
Test,219.33400000000003,3.3451000000000013,2,26.02
Test,1023.117,13.787699999999973,11,160.65
Test,258.3579999999999,2.6202000000000005,0,63.6
Test,171.24599999999998,1.1948,1,43.09
Test,248.518,3.4200000000000026,1,0.0
Test,230.339,2.0369,2,29.46
Test,127.21199999999996,2.1799,1,12.03
Test,785.0440000000002,12.23259999999998,8,78.51
Test,694.0159999999995,13.340599999999974,6,37.38
Test,118.226,1.766,0,0.0
Test,219.147,3.465700000000002,1,0.0
Test,231.345,4.471700000000001,3,15.79
Test,571.6670000000003,3.703400000000002,2,137.45999999999998
Test,540.6470000000002,6.084900000000004,6,74.76
Test,556.7140000000003,3.853200000000002,2,154.45
Test,46.069,-0.0014000000000000123,0,20.23
Test,508.87600000000066,9.530600000000003,0,72.19
Test,262.355,4.396600000000002,2,37.3
Test,576.6080000000004,6.2819000000000065,7,91.83000000000001
Test,221.26300000000003,2.9343000000000004,3,30.71
Test,511.61500000000046,4.306300000000004,2,118.99999999999999
Test,326.40000000000003,4.689600000000004,3,77.84
Test,333.41200000000003,4.902600000000003,3,46.17
Test,458.59800000000047,8.016300000000006,3,63.599999999999994
Test,100.205,2.832600000000001,0,0.0
Test,280.417,5.4299000000000035,3,0.0
Test,587.6770000000001,9.346300000000001,4,142.23000000000002
Test,339.30300000000005,1.817,3,89.98000000000002
Test,143.23,1.8322,0,43.09
Test,113.16,0.6287,1,20.310000000000002
Test,284.44399999999996,3.2890000000000015,0,72.19
Test,117.90300000000002,2.2705699999999998,0,23.85
Test,410.5540000000004,7.1295000000000055,2,63.599999999999994
Test,161.117,-2.1411,0,110.52000000000001
Test,171.246,1.5127000000000002,1,43.09
Test,143.18899999999996,2.6817,2,15.79
Test,164.157,-2.539799999999999,1,90.15
Test,876.026,10.241879999999995,9,138.96000000000004
Test,350.3710000000002,2.7871000000000015,1,121.8
Test,316.36000000000007,4.000600000000002,3,72.19
Test,59.068,-0.5084,0,43.09
Test,526.5040000000002,6.1086000000000045,7,102.01000000000002
Test,162.107,1.2065,0,20.23
Test,138.25400000000002,3.2227000000000023,2,0.0
Test,178.27499999999998,3.639000000000002,1,20.23
Test,90.553,2.1489000000000003,0,0.0
Test,827.8020000000005,14.325099999999978,9,55.84
Test,90.14699999999999,0.3685,0,20.23
Test,738.6810000000002,9.292799999999996,6,93.22
Test,195.26499999999996,3.814400000000002,3,4.93
Test,444.5240000000002,5.061400000000005,2,80.29
Test,236.23,3.636000000000002,4,52.06
Test,160.23799999999997,0.7864,2,34.14
Test,81.11800000000001,1.31008,1,23.79
Test,84.16199999999999,2.2184999999999997,0,0.0
Test,786.8250000000003,9.494899999999994,12,132.34
Test,1158.1080000000002,14.477239999999968,12,259.7099999999999
Test,654.7200000000003,3.916100000000003,7,118.16
Test,532.5990000000003,9.797999999999995,7,57.38000000000001
Test,757.0070000000002,9.254500000000002,8,92.78000000000002
Test,272.25999999999993,0.9337599999999999,1,100.18
Test,200.212,3.056700000000001,2,17.07
Test,586.6840000000004,8.114100000000008,5,82.06000000000002
Test,446.5030000000003,4.563400000000004,5,92.78
Test,430.3650000000002,3.034300000000001,4,126.82000000000004
Test,230.21599999999998,-0.04930000000000012,2,82.06
Test,944.5160000000012,11.340299999999989,6,74.76
Test,438.749,8.693800000000003,2,20.23
Test,754.8380000000004,14.088999999999968,10,63.22000000000001
Test,306.41000000000014,2.2344,1,96.25
Test,211.30499999999992,2.3518,1,37.38
Test,76.164,1.3693,0,0.0
Test,118.02900000000001,0.8366,0,20.23
Test,662.7610000000002,9.915199999999993,9,123.33
Test,160.21299999999997,1.2221,0,35.53
Test,628.5930000000003,5.822300000000006,7,135.14999999999998
Test,947.1419999999998,12.600699999999982,7,177.27999999999997
Test,428.6580000000003,4.489200000000005,0,87.66
Test,838.9600000000003,13.781199999999973,9,106.12
Test,515.4810000000003,4.352600000000003,6,120.92999999999998
Test,280.4120000000001,2.4666000000000006,1,55.73
Test,444.5710000000003,4.035170000000003,0,125.79
Test,178.35099999999997,3.4966000000000026,1,0.0
Test,316.35400000000004,0.2070999999999999,0,121.79999999999998
Test,222.29000000000002,2.8531000000000013,2,34.14
Test,276.33200000000005,2.4514000000000005,2,63.6
Test,568.5410000000003,6.7477000000000045,7,111.24000000000001
Test,446.81000000000034,10.842999999999988,2,0.0
Test,96.17299999999999,2.1965000000000003,2,0.0
Test,465.54600000000045,5.327900000000005,3,89.98000000000002
Test,698.6910000000003,7.5677000000000065,8,142.19
Test,546.5820000000002,8.041600000000006,7,78.38000000000001
Test,410.4740000000001,4.111200000000004,2,118.56999999999998
Test,368.51600000000013,1.7268000000000008,0,89.9
Test,137.13799999999998,1.1441000000000001,1,52.32000000000001
Test,344.41400000000004,4.118800000000003,3,72.19
Test,199.25300000000001,2.589500000000001,2,29.1
Test,168.32399999999998,4.2489000000000035,1,0.0
Test,182.266,3.916000000000002,2,0.0
Test,116.15999999999998,1.2055,0,26.3
Test,168.19199999999998,1.1517999999999995,1,49.69
Test,446.15700000000027,6.647100000000004,4,46.53
Test,702.8870000000002,7.251600000000006,6,130.39
Test,598.6360000000002,5.383800000000004,7,117.69
Test,32.042,-0.3915,0,20.23
Test,844.9010000000003,12.35819999999998,10,120.47000000000003
Test,417.5090000000003,4.488500000000004,6,101.28999999999999
Test,90.07799999999999,0.7009000000000001,0,46.53
Test,188.29800000000003,2.3974,1,9.23
Test,552.5420000000003,6.622400000000004,7,102.01000000000002
Test,484.60200000000015,9.450999999999997,7,25.78
Test,122.12299999999998,1.2047,1,37.3
Test,424.4870000000003,0.45820000000000327,0,107.98000000000002
Test,141.195,1.1077,1,29.1
Test,218.25299999999996,-0.9720999999999977,0,90.64999999999999
Test,382.504,5.480300000000004,2,78.43
Test,541.6440000000003,7.2827000000000055,4,98.77000000000001
Test,754.883,10.680559999999993,8,102.01000000000002
Test,476.4840000000002,7.161700000000006,5,82.06
Test,522.5610000000003,6.075900000000006,6,83.58000000000001
Test,209.29500000000002,2.8713000000000006,2,43.09
Test,219.334,3.3451000000000013,2,26.02
Test,426.4790000000001,6.699300000000005,6,60.790000000000006
Test,73.07000000000001,0.86798,0,23.79
Test,132.06,0.30760000000000004,0,38.05
Test,282.25499999999994,2.0616999999999996,3,75.71000000000001
Test,220.318,3.751100000000001,2,9.23
Test,242.23000000000002,2.4239000000000006,2,63.6
Test,423.4650000000003,4.157600000000003,3,89.98000000000002
Test,532.6800000000003,7.904200000000008,5,63.6
Test,196.249,3.5562000000000022,2,17.07
Test,312.45300000000003,5.677200000000005,2,29.46
Test,416.3890000000002,3.3012000000000015,4,146.79
Test,400.3460000000001,2.4490000000000016,5,124.01000000000002
Test,684.8300000000003,6.8241000000000085,4,146.58
Test,316.36,4.000600000000002,3,72.19
Test,514.5340000000004,4.629700000000003,4,119.08000000000001
Test,672.6490000000003,7.978700000000006,8,128.31
Test,774.0150000000001,11.481199999999987,5,100.71000000000002
Test,251.35400000000004,4.6643000000000026,3,26.02
Test,321.43,4.995600000000003,4,38.67
Test,191.27399999999992,3.1012000000000013,1,29.1
Test,702.9289999999997,11.678199999999986,4,71.06
Test,324.288,3.658400000000001,3,82.06
Test,726.8360000000004,12.283399999999983,9,92.89
Test,252.50599999999994,3.5126000000000026,1,9.23
Test,522.6480000000003,9.737399999999996,6,33.730000000000004
Test,536.5840000000001,5.851300000000005,4,121.79999999999998
Test,180.20299999999997,2.0106,1,35.53
Test,845.0080000000002,13.925499999999973,8,106.12
Test,306.40200000000004,4.105900000000004,1,63.599999999999994
Test,532.6810000000002,7.868200000000009,5,78.71000000000001
Test,472.52200000000016,4.729600000000003,4,112.57
Test,623.7900000000002,9.003520000000002,4,83.83000000000001
Test,276.333,1.5771,0,96.89000000000001
Test,364.44500000000016,5.262500000000005,3,65.22
Test,522.5140000000001,6.384500000000006,3,153.16000000000003
Test,460.48600000000016,3.8319000000000023,5,106.12
Test,536.6350000000003,8.511100000000003,6,70.02000000000001
Test,226.347,3.8126000000000007,2,9.23
Test,608.6000000000004,8.661680000000004,4,63.599999999999994
Test,553.6180000000002,9.01668,5,104.27
Test,366.37600000000003,3.455300000000002,4,66.48
Test,513.4420000000002,7.650000000000007,4,63.599999999999994
Test,590.5910000000003,5.922100000000007,7,108.9
Test,385.38300000000015,3.4456000000000016,4,124.0
Test,662.7760000000006,8.413500000000004,3,134.66
Test,907.0420000000003,15.18139999999997,11,109.96
Test,466.3810000000001,5.744300000000002,3,72.19
Test,119.16699999999999,1.9118000000000002,1,26.02
Test,676.7060000000004,8.8989,8,111.24000000000002
Test,380.56900000000024,5.8200000000000065,2,52.60000000000001
Test,483.56100000000043,3.670200000000003,2,118.99999999999999
Test,474.5130000000004,2.7517000000000005,5,109.85000000000001
Test,571.6700000000003,5.548700000000007,4,117.48000000000002
Test,526.5040000000004,5.166000000000004,7,107.45999999999998
Test,282.38,3.246900000000002,2,63.60000000000001
Test,482.4140000000004,7.619200000000008,2,131.5
Test,144.21399999999997,2.1281999999999996,0,26.3
Test,366.4160000000001,6.082500000000004,4,46.53
Test,560.5690000000002,6.379280000000005,7,110.58000000000001
Test,714.7050000000005,12.919199999999984,8,29.46
Test,194.32399999999998,3.708820000000002,2,0.0
Test,222.331,4.568700000000004,2,0.0
Test,323.5210000000001,5.472600000000006,1,37.38
Test,704.9549999999999,13.91699999999997,6,45.17
Test,382.5440000000001,5.649400000000007,3,49.69
Test,61.083999999999996,-0.10339999999999983,0,35.25
Test,242.36299999999991,2.4662999999999995,0,72.19
Test,221.29999999999993,1.9674,1,29.54
Test,620.6950000000003,6.955000000000006,3,134.66
Test,977.0190000000002,13.153199999999977,11,154.61
Test,76.051,0.31079999999999997,0,46.53
Test,1282.757999999999,20.12569999999999,8,166.64
Test,350.54600000000016,4.221300000000004,0,63.599999999999994
Test,74.079,0.481,0,37.3
Test,220.31800000000004,3.2200000000000006,2,20.23
Test,336.5200000000001,3.844000000000003,2,40.620000000000005
Test,862.8230000000004,12.219579999999981,8,102.01000000000002
Test,153.20600000000002,1.6048,1,35.25
Test,322.49300000000017,3.3283000000000014,2,72.19
Test,288.34000000000003,1.4736999999999993,1,82.06
Test,554.511,7.637100000000006,0,20.23
Test,198.184,3.4951000000000008,1,0.0
Test,392.5830000000002,7.8650400000000085,2,29.46
Test,329.3279999999999,5.974400000000003,2,0.0
Test,93.10699999999999,-0.28040000000000004,0,55.480000000000004
Test,87.07799999999999,-0.7211000000000001,0,46.17
Test,636.7040000000002,9.890539999999998,6,106.12
Test,246.30900000000003,4.726200000000004,3,20.23
Test,248.36599999999993,3.710600000000003,4,26.3
Test,120.19499999999996,2.8100000000000014,1,0.0
Test,230.219,2.7197000000000005,2,55.76
Test,100.161,1.9465999999999999,0,9.23
Test,580.4400000000003,6.7424000000000035,6,83.55000000000001
Test,532.5520000000004,5.275800000000004,6,102.01000000000002
Test,445.47400000000016,6.469400000000005,5,65.49
Test,176.28099999999998,2.0827999999999998,0,26.3
Test,322.204,4.212300000000002,3,29.46
Test,710.2840000000004,8.953000000000001,4,63.599999999999994
Test,370.4940000000001,0.741200000000003,0,130.39000000000001
Test,394.3930000000001,6.132400000000004,2,60.25
Test,670.6340000000001,5.199700000000006,7,158.75
Test,670.8020000000002,4.869780000000007,4,156.66
Test,782.5710000000007,9.538099999999996,7,101.06
Test,402.5160000000001,3.964800000000003,2,92.34
Test,572.5770000000003,4.1452000000000035,6,124.16999999999999
Test,218.24899999999997,1.067,0,72.83
Test,218.21799999999993,3.4057000000000013,1,20.23
Test,339.2180000000001,4.950200000000002,2,46.53
Test,84.14299999999999,1.7481,1,0.0
Test,499.64200000000017,3.8344000000000023,5,66.4
Test,230.21599999999995,-0.0493000000000004,2,82.06
Test,429.43200000000013,4.382880000000004,3,121.34
Test,326.143,2.0317999999999996,1,55.24
Test,234.34500000000003,4.191600000000002,2,20.23
Test,466.80000000000035,10.949599999999988,3,0.0
Test,308.21599999999995,3.1906000000000008,0,20.23
Test,660.6380000000004,8.540000000000003,8,120.47000000000003
Test,256.38999999999993,2.1595999999999984,0,72.19
Test,143.16700000000003,1.2056,1,52.32000000000001
Test,122.17099999999999,1.3104999999999998,1,38.05
Test,452.54700000000014,4.296400000000004,3,88.38000000000001
Test,123.15499999999997,1.4339,1,32.26
Test,262.353,2.4857000000000005,1,72.19
Test,600.6960000000003,8.618000000000004,6,96.89000000000001
Test,161.123,1.3911,0,12.03
Test,312.32800000000003,5.3030000000000035,5,52.06
Test,1183.5839999999998,20.96750000000001,10,122.68000000000002
Test,210.279,2.994700000000001,2,37.3
Test,137.138,0.9670000000000001,1,63.32000000000001
Test,274.707,2.987000000000001,2,72.19
Test,326.43600000000004,4.1391000000000036,3,49.69
Test,190.26700000000002,3.429120000000001,2,20.23
Test,286.548,3.1282000000000023,0,4.44
Test,164.27200000000002,2.3366000000000007,1,3.88
Test,282.409,2.1033,1,58.2
Test,158.04999999999998,0.6548,0,34.14
Test,428.5730000000002,2.4170000000000003,3,74.19000000000001
Test,89.163,0.20549999999999996,0,12.03
Test,170.25799999999998,2.0551000000000004,1,17.07
Test,673.6410000000002,6.448900000000005,8,155.07999999999998
Test,184.23800000000003,2.9830000000000005,2,20.23
Test,159.235,1.6663000000000001,1,35.25
Test,161.12300000000002,1.3911,0,12.03
Test,290.40700000000004,3.265900000000001,1,72.19
Test,549.5020000000001,7.375700000000008,2,71.06
Test,86.15899999999999,1.2894,1,0.0
Test,332.20599999999996,4.395800000000002,1,20.23
Test,592.6410000000002,6.463000000000005,3,134.66
Test,172.17999999999995,0.9704999999999999,0,63.599999999999994
Test,230.31199999999998,0.5342000000000005,0,96.25
Test,383.52000000000004,7.206100000000005,4,36.089999999999996
Test,244.33099999999993,3.1450000000000014,0,63.60000000000001
Test,293.3260000000001,4.535080000000003,2,74.81
Test,129.184,1.8576199999999998,1,32.26
Test,378.525,4.1129000000000016,3,72.19
Test,418.4930000000003,5.465800000000003,3,87.66000000000001
Test,164.32399999999996,2.5634200000000007,1,0.0
Test,502.57700000000017,8.366300000000004,7,60.790000000000006
Test,795.135,6.005100000000005,2,128.23000000000002
Test,481.5970000000001,5.891800000000006,3,100.64
Test,146.039,0.4057,0,37.3
Test,444.7730000000004,9.837899999999996,2,25.78
Test,571.6700000000003,5.548700000000007,4,117.48000000000002
Test,792.0280000000001,8.005400000000005,6,102.00999999999999
Test,236.23,3.636000000000002,4,52.06
Test,885.2399999999991,13.899099999999974,3,125.24000000000001
Test,196.37799999999996,5.483400000000005,0,0.0
Test,150.177,1.9777000000000002,2,18.46
Test,580.5520000000004,6.186400000000005,7,119.08000000000001
Test,526.2209999999999,4.447200000000001,0,87.66000000000001
Test,195.312,3.861620000000001,2,12.03
Test,340.5520000000001,4.849400000000004,0,72.19
Test,498.4040000000002,1.8890999999999998,5,135.2
Test,913.7390000000005,10.64229999999999,9,158.27
Test,625.5250000000003,7.026920000000003,5,95.58000000000001
Test,130.307,3.1247000000000016,0,0.0
Test,286.283,2.4060000000000006,2,72.83000000000001
Test,484.5510000000002,7.2373000000000065,5,63.599999999999994
Test,193.14300000000003,2.9564000000000004,1,12.03
Test,199.24999999999994,0.808,1,46.61000000000001
Test,50.133610667999974,1.4163,0,0.0
Test,186.21,3.184500000000001,2,29.46
Test,392.5400000000001,5.601300000000005,1,87.66000000000001
Test,427.4530000000003,2.1098,2,118.99999999999999
Test,396.52700000000016,6.4546000000000054,2,63.6
Test,1064.6760000000008,14.528899999999984,8,93.22
Test,148.249,3.337620000000002,1,0.0
Test,654.5249999999999,8.9077,0,20.23
Test,594.5010000000004,7.127400000000004,7,102.01000000000002
Test,334.4090000000001,0.8984000000000005,1,72.45000000000002
Test,195.265,3.8144000000000027,3,4.93
Test,456.6240000000005,4.108100000000002,0,121.8
Test,326.28800000000007,4.911800000000004,3,55.760000000000005
Test,478.51500000000016,6.286120000000005,4,139.45
Test,142.17899999999997,1.3752,1,37.3
Test,129.18399999999997,1.2613,1,21.259999999999998
Test,446.46300000000025,2.0022,5,115.88999999999999
Test,48.06,0.9758,0,0.0
Test,372.4620000000002,1.7674999999999996,0,121.8
Test,76.051,0.31079999999999997,0,46.53
Test,797.2219999999994,16.024959999999957,2,84.50000000000001
Test,194.18599999999998,1.5615,1,63.60000000000001
Test,122.17099999999999,1.3104999999999998,1,38.05
Test,482.53500000000025,6.787000000000007,6,63.6
Test,108.16499999999999,1.7294,1,0.0
Test,298.338,3.845340000000002,2,63.60000000000001
Test,394.38000000000017,0.21500000000000008,2,120.47
Test,236.23,3.636000000000002,4,52.06
Test,738.7240000000005,11.383099999999988,6,63.6
Test,130.187,1.1265,0,37.3
Test,136.15,1.1336,1,37.3
Test,644.5050000000005,5.908200000000003,6,117.69
Test,765.6670000000005,7.564200000000006,7,129.97
Test,117.12899999999998,-0.9595000000000002,0,60.160000000000004
Test,317.43600000000004,4.781800000000004,3,38.67
Test,80.09,0.66966,0,47.58
Test,228.291,3.4237000000000024,2,40.46
Test,870.9650000000003,13.870299999999972,11,97.47000000000001
Test,88.062,-0.29410000000000003,0,43.370000000000005
Test,232.329,3.326900000000002,2,17.07
Test,220.318,3.502600000000001,2,9.23
Test,260.33399999999995,-0.19199999999999917,0,87.66000000000001
Test,274.31299999999993,1.7864,1,82.06
Test,116.15999999999998,1.6513,0,37.3
Test,168.283,1.3540999999999999,0,29.46
Test,630.8739999999999,8.906600000000005,6,74.35000000000001
Test,105.118,0.03890000000000016,0,52.32000000000001
Test,509.6060000000003,6.051700000000005,7,107.53
Test,453.50100000000015,6.2137000000000056,7,80.62
Test,356.5470000000002,5.8200000000000065,0,52.60000000000001
Test,586.6980000000003,10.547399999999989,9,51.56
Test,402.4920000000002,2.7437,0,145.85999999999999
Test,298.471,3.679100000000002,0,72.19
Test,116.15999999999998,1.6513,0,37.3
Test,286.4119999999999,4.315300000000003,0,63.60000000000001
Test,192.10199999999998,3.303300000000001,0,0.0
Test,152.215,-0.1980999999999999,0,54.370000000000005
Test,122.16699999999997,2.0090399999999997,1,20.23
Test,263.296,4.246500000000003,3,42.35
Test,301.43300000000016,6.439800000000004,3,12.03
Test,468.5780000000002,6.1330000000000044,4,78.43
Test,571.5500000000001,1.1766199999999987,4,209.76
Test,204.226,-1.7523999999999982,0,87.66000000000001
Test,601.7070000000003,5.066480000000004,6,120.50000000000001
Test,141.19499999999996,1.1077000000000001,1,29.1
Test,492.5350000000002,5.838800000000004,5,116.33999999999999
Test,84.143,1.7481,1,0.0
Test,200.62099999999998,2.2222999999999997,1,46.53
Test,708.6820000000002,6.793300000000007,8,143.04
Test,348.24199999999996,4.726100000000001,3,29.46
Test,129.20299999999997,1.3127,0,29.1
Test,418.62400000000014,8.770700000000003,4,0.0
Test,686.823,9.755799999999997,3,109.75000000000003
Test,740.7320000000003,7.419400000000005,8,174.08999999999997
Test,712.8060000000002,11.907219999999985,7,120.95000000000002
Test,464.51700000000017,5.980800000000006,4,80.67
Test,214.30899999999994,1.3385,0,72.19
Test,860.8950000000001,12.84199999999998,10,87.66000000000001
Test,548.6860000000003,7.580800000000008,6,78.51
Test,829.8660000000002,12.027399999999984,7,165.63000000000002
Test,514.5370000000004,5.194060000000004,6,100.62
Test,280.417,5.4299000000000035,3,0.0
Test,182.26900000000003,2.3358999999999996,1,9.23
Test,186.25499999999994,0.5582999999999994,0,72.19
Test,59.068,-0.5084,0,43.09
Test,372.5500000000002,5.4615000000000045,0,87.66000000000001
Test,740.8560000000001,10.756759999999991,8,102.01000000000002
Test,930.9510000000002,9.959799999999996,10,194.35
Test,388.46300000000014,5.366640000000004,3,63.6
Test,618.6010000000002,7.900900000000005,8,111.24000000000002
Test,183.25400000000002,3.738620000000002,2,12.03
Test,92.11899999999999,0.47569999999999996,0,29.46
Test,690.7930000000003,6.801000000000009,5,146.58
Test,123.11099999999998,-0.4630000000000001,1,60.160000000000004
Test,194.18599999999998,1.5615,1,63.60000000000001
Test,756.7700000000003,6.621000000000006,8,170.29
Test,320.436,0.6412999999999993,1,92.34
Test,425.6010000000002,5.151200000000005,2,79.55000000000001
Test,485.56600000000026,4.834620000000004,3,126.46000000000001
Test,116.15999999999998,1.6513,0,37.3
Test,336.43100000000015,4.741500000000005,4,46.53
Test,426.6020000000002,2.301600000000002,0,130.39000000000001
Test,177.24699999999996,1.9507999999999999,1,20.310000000000002
Test,471.5060000000003,2.1247999999999996,2,128.23
Test,224.37500000000003,3.8843200000000015,2,0.0
Test,217.26800000000003,2.492980000000001,1,50.09
Test,158.24099999999999,2.375800000000001,0,26.3
Test,160.16899999999995,0.9484,1,44.760000000000005
Test,134.17799999999997,1.8181,1,17.07
Test,154.19,1.9083,1,29.46
Test,208.21299999999994,1.4904,1,63.599999999999994
Test,143.23,1.6881,0,43.09
Test,134.17799999999997,1.8181,1,17.07
Test,86.178,2.442500000000001,0,0.0
Test,404.6440000000002,8.9336,4,0.0
Test,524.6580000000004,5.622300000000005,2,121.8
Test,320.1860000000001,3.1507000000000023,3,37.38
Test,482.4890000000002,5.4493000000000045,4,129.22000000000003
Test,270.4569999999999,5.640700000000006,0,26.3
Test,839.1749999999994,13.230099999999975,3,156.68999999999997
Test,73.095,-0.5953000000000002,0,29.1
Test,601.7280000000003,8.248300000000006,6,83.31
Test,340.42299999999994,3.887900000000003,2,81.42
Test,91.13499999999999,0.048699999999999966,0,32.26
Test,219.334,3.0966000000000014,2,26.02
Test,722.7100000000002,6.359100000000005,7,177.27999999999997
Test,384.3470000000001,2.2204999999999995,5,98.22999999999999
Test,178.235,1.1502999999999999,1,41.99
Test,216.27699999999993,2.3648,0,63.60000000000001
Test,177.291,3.6788000000000025,1,12.03
Test,614.8200000000002,8.715900000000007,2,100.52000000000001
Test,902.7400000000006,10.719999999999992,9,110.28999999999999
Test,268.40099999999995,2.3647,1,72.19
